Source,Destination,Weight
C0016382,C0020450,1.0
C0016382,C0034642,1.0
C0016382,C0234230,1.0
C0016382,C0035078,1.0
C0016382,C0010340,1.0
C0016382,C1096235,1.0
C0016382,C0080151,1.0
C0016382,C0272285,2.0
C0016382,C0019360,1.0
C0016382,C0022893,1.0
C0016382,C0312422,1.0
C0016382,C1535939,1.0
C0016382,C0678236,1.0
C0016382,C1868677,1.0
C0016382,C0679225,1.0
C0016382,C0679247,1.0
C0016382,C0039483,1.0
C0016382,C0730607,1.0
C0016382,C0001486,1.0
C0016382,C0037011,1.0
C0016382,C0278141,1.0
C0016382,C2037193,1.0
C0016382,C0037672,1.0
C0016382,C0012242,1.0
C0016382,C1956257,1.0
C0016382,C0033860,1.0
C0016382,C0034050,1.0
C1370824,C0497406,1.0
C1370824,C1849718,1.0
C1370824,C0011175,1.0
C1370824,C0080151,1.0
C1370824,C0043194,1.0
C1370824,C0272285,1.0
C0497406,C0003123,1.0
C0497406,C0270724,1.0
C0497406,C0850149,1.0
C0497406,C0857027,1.0
C0497406,C0040822,1.0
C0497406,C0221423,1.0
C0497406,C0232462,1.0
C0497406,C0028084,1.0
C0497406,C0392674,1.0
C0497406,C0795691,1.0
C0497406,C0557875,2.0
C0497406,C0275518,1.0
C0497406,C0432291,1.0
C0497406,C0392171,1.0
C0497406,C0342895,1.0
C0497406,C0341703,1.0
C0497406,C0011860,1.0
C0497406,C0019247,1.0
C0497406,C1839736,1.0
C0497406,C0239313,1.0
C0497406,C0455270,1.0
C0497406,C0034931,1.0
C0497406,C0234238,2.0
C0497406,C0232292,1.0
C0497406,C0152227,1.0
C0497406,C0018799,1.0
C0497406,C0012833,1.0
C0497406,C0001175,1.0
C0497406,C0348217,1.0
C0497406,C1321587,1.0
C0497406,C0008031,2.0
C0497406,C0007222,1.0
C0497406,C0036690,1.0
C0497406,C2242996,1.0
C0497406,C0017168,2.0
C0497406,C0730604,1.0
C0497406,C0009806,1.0
C0497406,C3888198,1.0
C0497406,C0442874,1.0
C0497406,C0235031,1.0
C0497406,C0039070,1.0
C0497406,C0232431,1.0
C0497406,C0152020,1.0
C0497406,C0865800,1.0
C0497406,C0277556,2.0
C0497406,C0149745,1.0
C0497406,C0027404,1.0
C0497406,C0043352,1.0
C0497406,C0039516,1.0
C0497406,C0011168,1.0
C0497406,C0162429,1.0
C0497406,C0849963,1.0
C0497406,C0085624,2.0
C0497406,C0026821,1.0
C0497406,C0028643,1.0
C0497406,C0007859,1.0
C0497406,C0235150,1.0
C0497406,C0004604,1.0
C0497406,C0235162,1.0
C0497406,C0020175,1.0
C0497406,C0023380,1.0
C0497406,C0600142,1.0
C0497406,C0221512,1.0
C0497406,C1443924,1.0
C0497406,C0242301,1.0
C0497406,C0278140,1.0
C0497406,C0151814,1.0
C0497406,C1611178,1.0
C0497406,C0080151,1.0
C0497406,C0043194,1.0
C0497406,C0022104,1.0
C0497406,C0178238,1.0
C0497406,C2370950,1.0
C0948873,C0003123,1.0
C0948873,C0270724,2.0
C0948873,C1096155,1.0
C0948873,C0850149,2.0
C0948873,C0857027,1.0
C0948873,C0231218,1.0
C0948873,C0557875,2.0
C0948873,C0242073,1.0
C0948873,C0333291,1.0
C0948873,C0392171,3.0
C0948873,C0455270,2.0
C0948873,C0034931,2.0
C0948873,C0013261,1.0
C0948873,C0011884,1.0
C0948873,C0085786,1.0
C0948873,C0740941,1.0
C0948873,C0234238,2.0
C0948873,C0027424,1.0
C0948873,C0232292,2.0
C0948873,C1861455,1.0
C0948873,C0877015,1.0
C0948873,C0796176,1.0
C0948873,C0030201,1.0
C0948873,C0015230,1.0
C0948873,C0012833,2.0
C0948873,C0348217,1.0
C0948873,C1321587,2.0
C0948873,C2242996,1.0
C0948873,C0423086,1.0
C0948873,C0039070,1.0
C0948873,C0221512,1.0
C0948873,C0917801,1.0
C0948873,C0559687,2.0
C0948873,C0000737,1.0
C0948873,C0033893,1.0
C0948873,C0235287,1.0
C0948873,C0858599,1.0
C0948873,C0438716,1.0
C0948873,C1443924,1.0
C0948873,C0042571,1.0
C0948873,C0004364,1.0
C0948873,C0019212,1.0
C0948873,C2129214,1.0
C0948873,C0242301,1.0
C0948873,C0238990,2.0
C0948873,C0278193,1.0
C0948873,C0080151,1.0
C0948873,C0043194,1.0
C0948873,C0272285,1.0
C0948873,C1836672,1.0
C0948873,C0474496,1.0
C0948873,C0423729,1.0
C0948873,C3640008,1.0
C0948873,C0857946,1.0
C0948873,C0521839,1.0
C0948873,C0020951,1.0
C0948873,C0030409,1.0
C0003123,C0270724,2.0
C0003123,C1096155,1.0
C0003123,C0850149,6.0
C0003123,C2676739,1.0
C0003123,C0009421,1.0
C0003123,C0409974,1.0
C0003123,C0024530,1.0
C0003123,C0347950,1.0
C0003123,C0016204,1.0
C0003123,C0235129,1.0
C0003123,C0848168,1.0
C0003123,C0857027,1.0
C0003123,C1659989,1.0
C0003123,C0231218,1.0
C0003123,C0037090,2.0
C0003123,C0040822,2.0
C0003123,C0349410,1.0
C0003123,C0221423,2.0
C0003123,C1291077,2.0
C0003123,C0232462,1.0
C0003123,C0028084,2.0
C0003123,C0004135,2.0
C0003123,C0392674,1.0
C0003123,C0557875,6.0
C0003123,C0242073,2.0
C0003123,C0432291,1.0
C0003123,C0342895,2.0
C0003123,C0455270,2.0
C0003123,C0034931,2.0
C0003123,C0013261,1.0
C0003123,C0011884,1.0
C0003123,C0085786,1.0
C0003123,C0740941,1.0
C0003123,C0234238,5.0
C0003123,C0027424,2.0
C0003123,C0232292,2.0
C0003123,C0152227,1.0
C0003123,C0877015,1.0
C0003123,C0030201,1.0
C0003123,C0018834,2.0
C0003123,C0847097,1.0
C0003123,C0012833,3.0
C0003123,C0038454,1.0
C0003123,C0348217,1.0
C0003123,C0263314,1.0
C0003123,C1321587,1.0
C0003123,C0008031,3.0
C0003123,C2242996,2.0
C0003123,C0017168,3.0
C0003123,C0011175,1.0
C0003123,C3888198,1.0
C0003123,C0019159,1.0
C0003123,C0524909,1.0
C0003123,C0476288,1.0
C0003123,C0442874,1.0
C0003123,C0235031,2.0
C0003123,C0039070,1.0
C0003123,C0152020,1.0
C0003123,C0865800,1.0
C0003123,C0277556,1.0
C0003123,C0149745,1.0
C0003123,C0027404,1.0
C0003123,C0043352,2.0
C0003123,C0039516,1.0
C0003123,C0011168,1.0
C0003123,C0162429,1.0
C0003123,C0849963,1.0
C0003123,C0085624,4.0
C0003123,C0026821,2.0
C0003123,C0028643,2.0
C0003123,C0007859,1.0
C0003123,C0235150,1.0
C0003123,C0004604,2.0
C0003123,C0235162,1.0
C0003123,C0020175,1.0
C0003123,C0023380,1.0
C0003123,C0600142,1.0
C0003123,C0013456,1.0
C0003123,C0426484,1.0
C0003123,C0221512,2.0
C0003123,C0423479,1.0
C0003123,C0917801,1.0
C0003123,C0748706,1.0
C0003123,C0559687,2.0
C0003123,C0028081,5.0
C0003123,C0000737,2.0
C0003123,C0439053,1.0
C0003123,C0438716,1.0
C0003123,C0149725,2.0
C0003123,C1443924,1.0
C0003123,C0014724,1.0
C0003123,C2039120,1.0
C0003123,C0239886,1.0
C0003123,C0581880,1.0
C0003123,C0019212,1.0
C0003123,C0231530,1.0
C0003123,C0423621,1.0
C0003123,C0239836,2.0
C0003123,C0547030,1.0
C0003123,C0344232,1.0
C0003123,C0032310,1.0
C0003123,C0010674,1.0
C0003123,C0857172,1.0
C0003123,C0013395,1.0
C0003123,C0270860,1.0
C0003123,C0238995,1.0
C0003123,C0040213,1.0
C0003123,C0032231,1.0
C0003123,C0027092,1.0
C0003123,C0034065,1.0
C0003123,C0037315,1.0
C0003123,C0268281,1.0
C0003123,C0276138,1.0
C0003123,C0235716,1.0
C0003123,C0850630,1.0
C0003123,C0239511,1.0
C0003123,C0743323,1.0
C0003123,C0020450,1.0
C0003123,C0034642,1.0
C0003123,C0234230,1.0
C0003123,C0456512,1.0
C0003123,C0085859,1.0
C0003123,C0038395,1.0
C0003123,C0043194,1.0
C0003123,C0036689,2.0
C0003123,C0272285,1.0
C0003123,C0085096,2.0
C0003123,C0036396,2.0
C0270724,C1096155,4.0
C0270724,C0850149,9.0
C0270724,C0268621,1.0
C0270724,C2676739,2.0
C0270724,C0009421,2.0
C0270724,C0409974,1.0
C0270724,C0024530,2.0
C0270724,C0347950,1.0
C0270724,C0016204,6.0
C0270724,C0235129,1.0
C0270724,C0848168,2.0
C0270724,C0857027,4.0
C0270724,C1659989,2.0
C0270724,C0231218,6.0
C0270724,C0037090,1.0
C0270724,C0040822,3.0
C0270724,C0349410,1.0
C0270724,C0221423,4.0
C0270724,C1291077,1.0
C0270724,C0232462,2.0
C0270724,C0028084,2.0
C0270724,C0235309,1.0
C0270724,C0392674,4.0
C0270724,C0018790,2.0
C0270724,C0041912,3.0
C0270724,C0795691,3.0
C0270724,C0557875,10.0
C0270724,C0026760,8.0
C0270724,C0221170,3.0
C0270724,C0425481,3.0
C0270724,C0432291,2.0
C0270724,C0425449,1.0
C0270724,C0241042,1.0
C0270724,C0392171,1.0
C0270724,C0342895,1.0
C0270724,C2931783,1.0
C0270724,C0011860,1.0
C0270724,C1839736,5.0
C0270724,C0037052,1.0
C0270724,C3542022,2.0
C0270724,C1849718,1.0
C0270724,C0455270,1.0
C0270724,C1862941,1.0
C0270724,C0034931,1.0
C0270724,C0033774,1.0
C0270724,C0085786,2.0
C0270724,C1369008,1.0
C0270724,C0740941,4.0
C0270724,C0234238,5.0
C0270724,C0857245,1.0
C0270724,C0027424,1.0
C0270724,C0024591,4.0
C0270724,C0232292,1.0
C0270724,C0017547,1.0
C0270724,C0151744,9.0
C0270724,C0877015,4.0
C0270724,C0343401,1.0
